id,title,description,category,status,result,voting_ends_at,resolution_deadline,resolution_criteria,resolution_sources,resolution_confidence,total_yes_votes,total_no_votes,total_pool,created_at,resolved_at
019b66a7-b3aa-7558-88fd-31c8ee985c97,NE mountains gust 60+mph by Dec29 or total wind cope?,Storm ripping through New England peaks - legit hurricane force or just bluster?,weather,LIVE,,2025-12-29 20:30:25.193+00,2025-12-30 02:30:25.193+00,"Resolves YES if official weather reports confirm wind gusts exceeding 60 mph in any mountainous area of New England by December 29, 2025, per NOAA or NWS.",,,1,0,0.25,2025-12-28 20:30:25.199012+00,
019b66a7-b3aa-7558-88fd-22f9117fcc18,NY storm axes 20%+ JFK/LGA/EWR flights by Dec30 or flake?,Northeast winter bomb incoming - will it ground Tri-State airports or just another hype flake for memes?,weather,LIVE,,2025-12-30 20:30:25.193+00,2025-12-31 02:30:25.193+00,"Resolves YES if at least one of JFK, LGA, or EWR cancels over 20% of its scheduled flights on December 30, 2025, per FlightAware or official airport stats.",,,1,0,0.25,2025-12-28 20:30:25.199012+00,
019b66a7-b3aa-7558-88fd-41038df604e5,Globe Soccer picks roasted by media by Dec31 or locked?,Fresh awards drama - will outlets call out the snubs and selections or let it slide?,sports,LIVE,,2025-12-31 20:30:25.193+00,2026-01-01 02:30:25.193+00,"Resolves YES if any major sports media (ESPN, BBC Sport, The Athletic) publishes an article criticizing the 2025 Globe Soccer Awards process/winners by Dec 31, 2025.",,,1,0,0.50,2025-12-28 20:30:25.199012+00,
019b66a7-b3aa-7558-88fd-2ac0deb10246,Guinea junta prez declared by Dec30 or post-coup flop?,First vote since the coup - do they crown a winner tomorrow or drag the drama into 2026?,politics,LIVE,,2025-12-30 20:30:25.193+00,2025-12-31 02:30:25.193+00,"Resolves YES if a presidential election winner is officially declared in Guinea by December 30, 2025, per government announcement or Reuters/AP.",,,0,0,0.00,2025-12-28 20:30:25.199012+00,
019b66a7-b3aa-7558-88fd-38c1792cdb2d,CR7 shouts Best ME Player award by Dec30 or nah fr?,Ronaldo just snagged Middle East player of the year - will GOAT hype it up or stay quiet?,celebrities,LIVE,,2025-12-30 20:30:25.193+00,2025-12-31 02:30:25.193+00,"Resolves YES if Cristiano Ronaldo publicly comments on his 'Best Middle East Player' award by December 30, 2025, via social media or press, per his X/IG.",,,1,0,0.50,2025-12-28 20:30:25.199012+00,
019b66a7-b3ab-7558-88fd-543a124d4b14,Tom Rodriguez MMFF thank you post by Dec29 or ghost?,Fresh Best Supporting Actor win - will Tom hit IG with gratitude or dip?,celebrities,LIVE,,2025-12-29 20:30:25.193+00,2025-12-30 02:30:25.193+00,"Resolves YES if Tom Rodriguez posts a public thank you for his MMFF Best Supporting Actor award on social media by December 29, 2025, per his verified accounts.",,,0,0,0.00,2025-12-28 20:30:25.199012+00,
019b66a7-b3ab-7558-88fd-5b85acdb43b5,Touadéra 3rd term CAR lock by Jan4 or Russia-backed L?,CAR election results dropping - incumbent seals it or upset city?,politics,LIVE,,2026-01-04 20:30:25.193+00,2026-01-05 02:30:25.193+00,"Resolves YES if provisional results confirm Faustin Archange Touadéra's re-election as Central African Republic President by January 4, 2026, per election commission or AFP/Reuters.",,,1,0,0.50,2025-12-28 20:30:25.199012+00,
019b66a7-a768-7558-88fd-1f9b51d36447,NY storm axes 20%+ JFK/LGA/EWR flights by Dec30 or flake?,Northeast winter bomb incoming - will NYC airports see mass cancels tomorrow or is the hype cooked? Bet on travel chaos or coastal cope.,weather,SETTLED,INVALID,2025-12-29 02:30:22.055+00,2025-12-29 08:30:22.055+00,"Resolves YES if at least one of JFK, LGA, or EWR cancels over 20% of its scheduled flights due to the forecasted winter storm by end of December 30, 2025, per FlightAware stats or official FAA/airport reports.","""[]""",100,0,0,0.00,2025-12-28 20:30:22.058075+00,2025-12-29 08:30:30.856+00
019b66a2-1a4c-7558-88fd-0554a46f2397,NY storm axes 20%+ JFK/LGA/EWR flights by Dec30 or flake?,Northeast winter bomb incoming for holidays - will it shred travel plans at NYC airports or is Mother Nature capping? Swipe now before your flight gets ratio'd.,weather,LIVE,,2025-12-30 20:24:18.251+00,2025-12-31 02:24:18.251+00,"Resolves YES if at least one of JFK, LGA, or EWR cancels over 20% of its scheduled flights on Dec 29 or 30, 2025, as reported by FlightAware or official airport stats by end of Dec 30, 2025.",,,0,0,0.00,2025-12-28 20:24:18.254273+00,
019b669c-afaf-7558-88fc-ee5208466a76,Central Park snow Jan1 2026 or NYE flake szn?,NYE countdown to 2026 - does Central Park catch at least a trace of snow on Jan 1 or is it another dry new year kickoff that has everyone coping?,weather,LIVE,,2026-01-01 20:18:23.276+00,2026-01-02 02:18:23.276+00,"Resolves YES if official NOAA or National Weather Service reports confirm at least 0.1 inches of snow accumulation at the Central Park weather station in New York City on January 1, 2026.",,,0,0,0.00,2025-12-28 20:18:23.282737+00,
019b6697-1361-7558-88fc-e7f09283a145,Central Park snow Jan1 2026 or NYC NYE cope?,Winter storm hype has NYC bettors salivating for New Year's Day snow - will Central Park log 0.1+ inches or flake into another mild NYE?,weather,LIVE,,2026-01-01 20:12:15.584+00,2026-01-02 02:12:15.584+00,"Resolves YES if official weather reports from NOAA or the National Weather Service confirm at least 0.1 inches of snow accumulation in New York City (Central Park) on January 1, 2026.",,,0,0,0.00,2025-12-28 20:12:15.587079+00,
019b6691-be6a-7558-88fc-cad1be6420cd,NY storm axes 20%+ JFK/LGA/EWR flights by Dec30 or flake?,Winter storm barreling into NYC - will it actually nuke holiday travel with mass cancellations or just another hype flake? Bet on chaos for stranded degen screenshots.,weather,LIVE,,2025-12-30 20:06:26.152+00,2025-12-31 02:06:26.152+00,"Resolves YES if at least one of JFK, LGA, or EWR reports over 20% of scheduled flights canceled for Dec 29 or 30, 2025 due to winter storm per FlightAware or FAA data by end of Dec 30, 2025 UTC.",,,0,0,0.00,2025-12-28 20:06:26.156668+00,
019b668c-261e-7558-88fc-11127adfe9f4,Globe Soccer picks roasted by media by Dec31 or locked?,Fresh Globe Awards drama - will big outlets call out shady selections or let it slide into 2026? Award show beef incoming.,sports,LIVE,,2025-12-31 20:00:19.485+00,2026-01-01 02:00:19.485+00,"Resolves YES if any major sports outlet (ESPN, BBC Sport, Sky Sports, The Athletic) publishes an article criticizing the 2025 Globe Soccer Awards process/winners by Dec 31, 2025.",,,0,0,0.00,2025-12-28 20:00:19.492603+00,
019b668c-261e-7558-88fc-0526107d64ab,New England peaks gust 60+mph by Dec29 or total cope?,Forecast screaming high winds in mountains - will gusts smash 60mph or is it another weather L? Perfect for East Coast degens.,weather,LIVE,,2025-12-29 20:00:19.485+00,2025-12-30 02:00:19.485+00,"Resolves YES if official NOAA reports confirm wind gusts exceeding 60 mph in any mountainous area of New England (VT, NH, ME) by end of Dec 29, 2025.",,,0,0,0.00,2025-12-28 20:00:19.492603+00,
019b668c-261e-7558-88fb-fe3368226c18,NY storm axes 20%+ JFK/LGA/EWR flights by Dec30 or flake?,Winter storm barreling into NYC - will it force massive cancellations at major airports or just hype? Bet on travel chaos hitting hard before NYE.,weather,LIVE,,2025-12-30 20:00:19.485+00,2025-12-31 02:00:19.485+00,"Resolves YES if at least one of JFK, LGA, or EWR cancels over 20% of its scheduled flights on Dec 29 or 30, 2025, per FlightAware or official airport reports due to winter storm.",,,0,0,0.00,2025-12-28 20:00:19.492603+00,
019b668c-261e-7558-88fc-1c1eca4ea1d4,I'mPerfect PH gov congrats by Dec30 or indie snub?,MMFF darling 'I'mPerfect' crushing it - will Manila officials send official love or leave it hanging? Pinoy pride on line.,movies,LIVE,,2025-12-30 20:00:19.485+00,2025-12-31 02:00:19.485+00,"Resolves YES if 'I'mPerfect' receives a public congratulatory message from any Philippine government official (verified gov social/official site) by end of Dec 30, 2025.",,,0,0,0.00,2025-12-28 20:00:19.492603+00,
019b668c-261e-7558-88fc-20f4f92f1beb,Tom Rodriguez MMFF thank you post by Dec29 or ghost?,Tom snags Best Supporting Actor at MMFF - will he hit socials with gratitude or lowkey celebrate? Celeb accountability bet.,celebrities,LIVE,,2025-12-29 20:00:19.485+00,2025-12-30 02:00:19.485+00,"Resolves YES if Tom Rodriguez posts a public thank you message on social media (IG, X, FB) for his MMFF Best Supporting Actor award by end of Dec 29, 2025.",,,0,0,0.00,2025-12-28 20:00:19.492603+00,
019b668c-261f-7558-88fc-2d4fb8fd4ecd,Kosovo election results drop by Dec30 or chaos mode?,Snap Kosovo vote just happened - preliminary results official by tomorrow or more Balkan drama? EU watchers coping.,politics,LIVE,,2025-12-30 20:00:19.485+00,2025-12-31 02:00:19.485+00,"Resolves YES if official preliminary results from the Kosovo snap election are announced by any government authority by end of Dec 30, 2025, per Reuters/AP/BBC.",,,0,0,0.00,2025-12-28 20:00:19.492603+00,
019b668c-261f-7558-88fc-35719edff48b,Guinea junta prez declared by Dec30 or post-coup flop?,First election since coup - will winner be official by tmrw or junta drags feet into 2026? African politics wild card.,politics,LIVE,,2025-12-30 20:00:19.485+00,2025-12-31 02:00:19.485+00,"Resolves YES if a presidential election winner is officially declared in Guinea by government sources by end of Dec 30, 2025, verifiable via AFP/Reuters.",,,0,0,0.00,2025-12-28 20:00:19.492603+00,
019b668c-261e-7558-88fc-0b58e9440bbb,CR7 shouts Best ME Player award by Dec30 or nah fr?,Ronaldo just bagged Best Middle East Player at Globes - will GOAT post about it or stay silent king? Stan Twitter on edge.,celebrities,LIVE,,2025-12-30 20:00:19.485+00,2025-12-31 02:00:19.485+00,"Resolves YES if Cristiano Ronaldo publicly comments (social media, interview) on his 'Best Middle East Player' award by end of Dec 30, 2025, verifiable via his official X/IG.",,,0,0,0.00,2025-12-28 20:00:19.492603+00,
019b668c-0931-7558-88fb-f6369fbcb742,Guinea junta crowns prez by Dec30 or post-coup chaos?,Guinea's first election since the 2021 coup - will they officially declare a winner by tomorrow or spiral into more drama? High-stakes Africa politics bet.,politics,LIVE,,2025-12-30 20:00:12.079+00,2025-12-31 02:00:12.079+00,"Resolves YES if a presidential election winner is officially declared in Guinea by end of day December 30, 2025, as confirmed by Reuters, BBC, AP, or Guinea's National Electoral Commission.",,,0,0,0.00,2025-12-28 20:00:12.083427+00,
019b6686-cbe9-7558-88fb-da5fc00c5f9b,NY storm axes 20%+ flights JFK/LGA/EWR by Dec30 or flake?,Massive winter storm hitting NYC - bet on whether it actually cripples major airports with cancellations or it's all hype.,weather,LIVE,,2025-12-30 19:54:28.71+00,2025-12-31 01:54:28.71+00,"Resolves YES if at least one major Metro New York airport (JFK, LGA, or EWR) cancels over 20% of its scheduled flights on December 29 or 30, 2025, according to FlightAware or official airport statistics.",,,0,0,0.00,2025-12-28 19:54:28.715814+00,
019b6681-090c-7558-88fb-c618485bc2bf,NY winter storm axes 20%+ flights JFK/LGA/EWR by Dec30 or flake?,"Massive winter storm hitting NYC - will at least one major airport (JFK, LGA, EWR) cancel 20%+ of flights by Dec 30? Travel memes incoming.",weather,LIVE,,2025-12-30 19:48:11.147+00,2025-12-31 01:48:11.147+00,"Resolves YES if FlightAware, FAA, or official airport data confirms any of JFK, LGA, or EWR canceled over 20% of scheduled flights due to winter storm on or before December 30, 2025.",,,0,0,0.00,2025-12-28 19:48:11.150786+00,
019b667b-d529-7558-88fb-ad728ca20c8f,Blizzard buries 3+ Midwest states by Dec30 or total flake?,Monster winter storm slamming Upper Midwest/Great Lakes – official blizzards in 3+ states by tomorrow or just media hype? Bet on snowmageddon or cope.,weather,LIVE,,2025-12-30 19:42:30.184+00,2025-12-31 01:42:30.184+00,"Resolves YES if the National Weather Service confirms official blizzard conditions (visibility <0.25 miles and winds >=35 mph for 3+ hours) in at least three U.S. states in the Upper Midwest/Great Lakes region (e.g., MN, WI, MI, IL, IN, OH) by December 30, 2025.",,,0,0,0.00,2025-12-28 19:42:30.187328+00,
019b6676-31d3-7558-88fb-96c6d3cb7680,Mbappé locks Best Men's Globe tonight or Yamal steals it?,"Globe Soccer Awards ceremony hits tonight - Mbappé the favorite for Best Men's Player, but Yamal's breakout year got him in the mix. Bet before the winners drop and stans go feral.",sports,SETTLED,INVALID,2025-12-28 23:36:20.689+00,2025-12-29 05:36:20.689+00,"Resolves YES if Kylian Mbappé wins the Best Men's Player award at the 2025 Globe Soccer Awards announced on December 28, 2025, per the official Globe Soccer website or live broadcast.","""[]""",100,0,0,0.00,2025-12-28 19:36:20.694634+00,2025-12-29 05:36:29.577+00
019b6670-eabc-7558-88fa-f863860f3d12,Touadérá 3rd term CAR lock ~Jan4 or Russia L?,Central African Republic prez election results ~1 week out - Russian ally Faustin-Archange Touadérá secures third term?,politics,LIVE,,2026-01-04 19:30:34.811+00,2026-01-05 01:30:34.811+00,"Resolves YES if incumbent President Faustin Archange Touadérá is officially declared winner for a third term in the Central African Republic's presidential election, approximately 1 week after December 28, 2025, per official results.",,,0,0,0.00,2025-12-28 19:30:34.816157+00,
019b6670-eabc-7558-88fa-c948c5e02668,Real Madrid Best Club Globe tonight or rivals cope?,Prestigious Globe Soccer Awards hitting tonight - Real Madrid favored for Best Club but can rivals like City or Barca snatch it and make Madrid stans seethe?,sports,SETTLED,INVALID,2025-12-29 07:30:34.811+00,2025-12-29 13:30:34.811+00,"Resolves YES if Real Madrid wins the Best Club award at the 2025 Globe Soccer Awards on December 28, 2025, per official ceremony announcement or globesoccer.com.","""[]""",100,0,0,0.00,2025-12-28 19:30:34.816157+00,2025-12-29 13:30:46.134+00
019b6670-eabc-7558-88fa-e8194705025e,Blizzard nukes 3+ Midwest states by Dec30 or flake?,Epic winter storm targeting Upper Midwest/Great Lakes - official blizzard warnings hit 3+ states by tomorrow?,weather,LIVE,,2025-12-30 19:30:34.811+00,2025-12-31 01:30:34.811+00,"Resolves YES if official blizzard conditions (per NWS criteria) are confirmed in at least three U.S. states in the Upper Midwest/Great Lakes region by December 30, 2025, via NOAA/NWS reports.",,,0,0,0.00,2025-12-28 19:30:34.816157+00,
019b6670-eabc-7558-88fa-d26c95bfba87,Ancelotti Best Coach Globe lock or Pep sneaks?,Legendary Carlo Ancelotti up for Best Coach at tonight's Globes - is it his or does Pep Guardiola pull a stealth W?,sports,SETTLED,INVALID,2025-12-29 07:30:34.811+00,2025-12-29 13:30:34.811+00,"Resolves YES if Carlo Ancelotti wins the Best Coach award at the 2025 Globe Soccer Awards on December 28, 2025, per official ceremony announcement or globesoccer.com.","""[]""",100,0,0,0.00,2025-12-28 19:30:34.816157+00,2025-12-29 13:30:42.105+00
019b6670-eabc-7558-88fa-c76761ac565a,Mbappé owns Best Men's Globe tonight or Yamal upsets?,Globe Soccer Awards ceremony tonight has the football world buzzing - does superstar Kylian Mbappé claim Best Men's Player or does young gun Lamine Yamal shock the timeline?,sports,SETTLED,INVALID,2025-12-29 07:30:34.811+00,2025-12-29 13:30:34.811+00,"Resolves YES if Kylian Mbappé wins the Best Men's Player award at the 2025 Globe Soccer Awards on December 28, 2025, per official ceremony announcement or globesoccer.com.","""[]""",100,0,0,0.00,2025-12-28 19:30:34.816157+00,2025-12-29 13:30:47.116+00
019b6670-eabc-7558-88fa-d827f684ab29,Doumbouya junta prez lock by Dec30 or Guinea chaos?,Guinea's post-coup presidential election results dropping in 48hrs - junta leader Gen. Mamadi Doumbouya officially wins or weakened opposition flips the script?,politics,LIVE,,2025-12-30 19:30:34.811+00,2025-12-31 01:30:34.811+00,"Resolves YES if Gen. Mamadi Doumbouya is officially declared the winner of Guinea's presidential election by December 30, 2025, per official election commission announcement.",,,0,0,0.00,2025-12-28 19:30:34.816157+00,
019b6670-eabc-7558-88fa-e1e8a091d7a9,USDP junta sweeps Myanmar seats or sham exposed?,Myanmar's controversial 2025 election results after today - does military-backed USDP grab majority seats amid opposition boycott?,politics,LIVE,,2026-01-04 19:30:34.811+00,2026-01-05 01:30:34.811+00,"Resolves YES if the Union Solidarity and Development Party wins a majority of seats in Myanmar's 2025 general election, as officially announced by the election commission.",,,0,0,0.00,2025-12-28 19:30:34.816157+00,
